Site_ID,Lat,Lon,Total_Facilities,Diversity_Index,Facility_Types_List,Subtype_Diversity
1207307,52.47106,-1.782353,2,2,"2, 6",2
1207308,53.21468,-0.5438756,1,1,6,1
1207309,52.49039,-1.904811,3,3,"2, 5, 6",3
1207310,52.45826,-1.826701,1,1,6,1
1207311,52.92375,-0.05831714,10,5,"2, 5, 5, 5, 5, 5, 6, 6, 12, 17",10
1207312,52.47795,-1.857896,3,1,"6, 6, 6",2
1207313,52.54731,-1.811324,9,4,"5, 5, 5, 5, 5, 6, 6, 8, 12",9
1207316,53.39264,-0.7637007,3,2,"5, 5, 6",3
1207318,52.50497,-1.891874,2,1,"6, 6",1
1207323,52.70968,-0.3560552,4,2,"5, 5, 5, 6",4
1207324,52.4961,-1.88975,4,3,"6, 6, 8, 12",4
1207326,52.56903,-1.821988,6,4,"2, 5, 5, 5, 6, 8",6
1207327,53.37346,-0.00290759,8,2,"5, 5, 5, 5, 5, 5, 6, 6",8
1207329,52.99662,-0.4111192,5,4,"5, 5, 6, 12, 17",5
1207330,52.4054,-1.891339,7,4,"2, 6, 6, 6, 6, 8, 12",4
1207332,52.44488,-1.821827,6,5,"2, 6, 6, 7, 8, 17",6
1207334,52.98683,-0.02541704,10,4,"2, 5, 5, 5, 5, 5, 6, 6, 6, 8",9
1207336,52.89774,-0.6565293,7,4,"2, 5, 5, 6, 6, 12, 12",5
1207337,52.55993,-1.945033,9,3,"5, 5, 5, 5, 5, 5, 5, 8, 13",9
1207338,52.75923,-1.95046,7,3,"5, 5, 5, 5, 5, 6, 7",7
1207340,52.61605,-1.663405,2,2,"5, 6",2
1207341,52.20982,-0.8860383,9,7,"2, 5, 5, 6, 7, 8, 13, 13, 17",8
1207343,52.23923,-0.8675376,13,7,"2, 5, 5, 5, 5, 6, 6, 7, 7, 8, 12, 12, 17",10
1207344,52.98145,-1.992703,6,2,"5, 5, 5, 5, 6, 6",6
1207348,52.98092,-1.990514,4,4,"2, 5, 6, 17",4
1207349,53.02731,-2.071271,5,4,"2, 5, 5, 6, 8",5
1207350,53.06948,-2.118009,3,1,"5, 5, 5",3
1207351,53.07347,-2.116379,3,1,"6, 6, 6",1
1207352,52.9685,-2.061436,12,5,"2, 5, 5, 5, 5, 5, 5, 6, 6, 6, 7, 12",10
1207354,52.30949,-0.6935083,7,3,"5, 5, 5, 5, 6, 6, 17",7
1207355,52.79591,-2.130804,7,3,"5, 5, 5, 5, 6, 6, 17",7
1207356,52.27012,-0.861812,9,4,"2, 5, 5, 5, 5, 5, 6, 6, 8",9
1207357,52.0495,-0.8820196,8,4,"5, 5, 5, 5, 6, 6, 8, 17",8
1207358,52.69074,-1.824143,9,5,"5, 5, 5, 5, 6, 6, 7, 12, 17",9
1207359,52.38137,-0.6930056,8,5,"2, 5, 5, 5, 6, 6, 8, 17",8
1207360,52.38645,-0.7176594,9,4,"5, 5, 5, 6, 6, 6, 12, 12, 17",7
1207362,52.78568,-2.116895,8,6,"2, 4, 5, 5, 6, 12, 17, 17",7
1207363,52.07724,-1.268373,8,2,"5, 5, 5, 5, 5, 5, 5, 6",8
1207364,52.78625,-2.070457,5,3,"5, 5, 5, 6, 7",5
1207368,53.03237,-2.132687,2,2,"5, 6",2
1207369,52.71013,-2.012861,2,2,"5, 6",2
1207370,52.62992,-2.186981,4,2,"5, 5, 5, 8",4
1207371,52.722,-2.098447,5,4,"5, 5, 6, 8, 17",5
1207373,52.66533,-2.019025,7,4,"5, 5, 5, 5, 6, 7, 8",7
1207374,52.66138,-2.04778,5,1,"5, 5, 5, 5, 5",5
1207375,52.7023,-1.995129,6,3,"5, 5, 5, 5, 6, 17",6
1207377,53.2183,-1.406291,5,4,"2, 6, 6, 8, 17",5
1207378,53.23013,-1.439825,3,3,"5, 6, 17",3
1207380,53.02143,-1.72923,4,3,"6, 6, 12, 17",4
1207382,52.29631,-0.6887932,2,2,"6, 8",2
1207383,52.29435,-0.6925333,2,1,"5, 5",2
1207384,53.04596,-1.392848,9,4,"5, 5, 5, 5, 6, 6, 6, 8, 12",8
1207385,53.01106,-1.370935,7,2,"5, 5, 5, 5, 5, 6, 6",6
1207387,52.27201,-0.8830883,6,4,"2, 5, 5, 5, 6, 12",5
1207388,53.27235,-1.417748,8,2,"5, 5, 5, 5, 5, 6, 6, 6",7
1207389,52.25684,-0.6626199,13,6,"2, 5, 5, 5, 5, 5, 5, 6, 6, 8, 8, 12, 17",13
1207390,52.29763,-0.6876398,16,7,"2, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 8, 8, 9, 13, 17",14
1207391,53.09425,-1.384542,6,2,"5, 5, 5, 5, 6, 6",5
1207392,52.26579,-0.8744522,9,6,"2, 5, 5, 6, 6, 6, 7, 8, 12",8
1207394,52.21352,-0.9996855,12,6,"2, 5, 5, 5, 5, 5, 5, 6, 6, 8, 12, 17",12
1207396,52.26402,-0.8477249,10,5,"2, 5, 5, 5, 5, 6, 6, 8, 12, 12",9
1207397,52.23546,-0.9520845,6,2,"5, 5, 5, 5, 6, 6",6
1207399,52.13237,-0.9944015,10,4,"2, 5, 5, 5, 5, 5, 6, 6, 6, 17",9
1207401,53.27798,-1.268471,8,4,"2, 5, 5, 5, 6, 6, 12, 12",7
1207405,52.39864,-1.970335,6,5,"2, 6, 6, 8, 12, 17",6
1207406,52.72832,-2.730538,1,1,5,1
1207412,52.96128,-2.674591,2,1,"5, 5",2
1207413,52.95205,-1.119013,2,2,"6, 8",2
1207414,53.44194,-1.957173,3,2,"2, 6, 6",2
1207415,52.6092,-1.097238,2,2,"6, 17",2
1207417,53.44258,-1.961396,3,2,"5, 5, 17",3
1207418,52.96952,-2.683885,1,1,6,1
1207419,52.9736,-1.162401,2,2,"6, 12",2
1207420,52.78625,-1.578858,6,3,"5, 5, 5, 5, 6, 17",6
1207421,52.61729,-1.108238,1,1,6,1
1207422,52.51992,-2.102037,7,4,"2, 6, 6, 8, 8, 8, 12",6
1207423,52.85784,-2.710537,1,1,5,1
1207424,52.96754,-1.20144,4,2,"5, 5, 6, 6",3
1207425,53.13564,-1.26634,8,3,"5, 5, 5, 5, 5, 6, 6, 8",8
1207426,52.96042,-1.131013,1,1,6,1
1207427,52.46732,-2.028271,3,2,"5, 5, 6",3
1207430,53.18695,-1.387987,4,2,"5, 6, 6, 6",2
1207432,51.43097,-2.75104,6,3,"5, 5, 5, 8, 17, 17",5
1207434,52.23252,-0.7126754,1,1,5,1
1207435,52.61099,-2.108274,8,5,"2, 5, 5, 5, 6, 6, 8, 12",8
1207438,52.67892,-1.83052,3,2,"5, 5, 6",3
1207439,53.00311,-2.246643,6,4,"2, 6, 6, 6, 7, 8",5
1207440,53.01554,-2.231493,2,2,"5, 6",2
1207441,52.96267,-1.16821,1,1,6,1
1207442,53.0091,-1.17544,2,2,"2, 6",2
1207443,52.60342,-1.960262,5,1,"5, 5, 5, 5, 5",5
1207444,53.00237,-2.226248,2,2,"5, 6",2
1207445,52.68401,-1.858341,3,1,"5, 5, 5",3
1207446,52.66799,-1.936942,10,6,"2, 5, 5, 5, 5, 5, 6, 8, 12, 17",10
1207447,52.59103,-2.15586,3,2,"5, 5, 6",3
1207448,52.9636,-1.115294,1,1,6,1
1207450,53.00671,-1.194349,7,3,"2, 5, 5, 5, 6, 6, 6",5
1207451,52.52639,-2.12948,12,6,"2, 5, 5, 5, 5, 5, 6, 6, 7, 8, 12, 12",11
1207452,52.57251,-2.149301,2,2,"5, 6",2
1207456,52.61875,-1.124235,6,3,"2, 5, 5, 5, 5, 6",6
1207457,52.9502,-1.152003,2,2,"2, 6",2
1207459,52.59075,-2.01624,3,3,"2, 5, 8",3
1207460,53.26252,-1.913713,3,2,"6, 6, 12",3
1207461,52.58155,-1.975827,3,2,"6, 6, 12",3
1207462,52.96863,-1.214738,4,3,"2, 5, 5, 6",4
1207464,52.99014,-1.303159,1,1,6,1
1207465,52.45408,-2.139629,4,3,"6, 6, 8, 17",4
1207466,53.36709,-1.997293,2,1,"6, 6",1
1207467,52.80925,0.01637223,10,3,"2, 5, 5, 5, 5, 5, 5, 6, 6, 6",9
1207469,53.09801,-1.246086,2,1,"6, 6",2
1207470,53.36436,-1.989881,2,1,"5, 5",2
1207471,53.10651,-0.1811529,6,3,"2, 5, 5, 5, 5, 6",6
1207473,52.59883,-1.911656,7,3,"5, 5, 5, 5, 6, 6, 17",7
1207474,52.90933,-1.166704,11,5,"2, 5, 5, 5, 5, 5, 5, 6, 6, 8, 12",11
1207475,52.45775,-1.860819,6,4,"2, 6, 6, 8, 8, 12",4
1207477,52.48192,-1.783795,1,1,6,1
1207479,52.43211,-1.999302,11,7,"2, 5, 5, 5, 5, 6, 6, 7, 8, 12, 17",11
1207480,52.62579,-1.125158,4,3,"2, 5, 5, 6",4
1207483,52.91539,-1.124471,13,3,"5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 8, 8, 8",11
1207485,53.07604,-0.8039066,2,2,"2, 6",2
1207490,52.1556,-2.869651,8,4,"2, 5, 5, 5, 5, 6, 6, 17",8
1207493,52.96251,-1.159817,5,4,"2, 6, 6, 7, 17",5
1207495,53.01231,-1.127639,1,1,6,1
1207504,53.07189,-0.9572513,6,3,"5, 5, 5, 6, 6, 8",6
1207507,52.68058,-1.112846,1,1,5,1
1207508,53.15991,-1.132832,7,3,"5, 5, 5, 5, 6, 6, 8",7
1207513,52.54688,-1.423652,1,1,6,1
1207515,52.64091,-1.504309,5,3,"5, 5, 5, 6, 17",5
1207516,53.15174,-1.216302,4,3,"5, 5, 6, 8",4
1207520,52.76676,-1.219164,7,5,"2, 5, 6, 6, 6, 8, 12",5
1207522,53.15426,-1.214625,3,2,"5, 5, 6",3
1207523,53.20916,-1.149163,6,3,"5, 5, 5, 5, 8, 17",6
1207527,53.12807,-1.13357,3,3,"5, 6, 7",3
1207530,52.90318,-1.293655,2,2,"5, 6",2
1207533,52.89296,-1.283282,1,1,6,1
1207534,52.9212,-1.375242,5,3,"5, 5, 5, 6, 7",5
1207535,52.6703,-0.8190169,3,3,"2, 5, 6",3
1207538,52.96381,-1.328862,6,3,"2, 5, 5, 5, 6, 6",5
1207540,52.76598,-1.201519,3,2,"6, 6, 8",3
1207546,54.01903,-2.136473,1,1,7,1
1207547,52.71392,-1.227434,6,4,"2, 5, 5, 5, 6, 8",6
1207552,52.76576,-1.207206,2,1,"6, 6",2
1207557,52.92156,-1.303823,10,6,"2, 5, 5, 5, 6, 6, 6, 8, 12, 13",9
1207558,52.96382,-1.234909,4,2,"5, 5, 6, 6",4
1207559,53.09105,0.002872585,7,4,"5, 5, 5, 5, 6, 12, 17",7
1207560,52.8969,-1.172222,3,2,"5, 6, 6",2
1207561,52.97185,-1.315812,7,2,"5, 5, 5, 5, 5, 6, 6",7
1207562,53.31868,-1.127158,8,4,"5, 5, 5, 5, 6, 6, 8, 12",8
1207563,52.98857,-1.304435,5,3,"2, 5, 5, 6, 6",4
1207564,52.72963,-1.076303,14,8,"1, 2, 5, 5, 5, 5, 5, 6, 6, 7, 8, 8, 13, 17",13
1207566,53.01519,-1.159598,8,4,"2, 5, 5, 5, 5, 6, 6, 8",8
1207567,52.96758,-1.205921,1,1,6,1
1207569,53.30128,-0.4814458,8,2,"5, 5, 5, 5, 5, 5, 6, 6",8
1207572,53.3078,-1.377977,10,3,"5, 5, 5, 6, 6, 6, 6, 6, 6, 17",6
1207576,52.96635,-1.236705,5,5,"2, 5, 6, 8, 12",5
1207583,52.90894,-0.6652393,3,2,"5, 5, 8",3
1207584,53.07244,-1.306609,9,5,"5, 5, 5, 5, 6, 6, 8, 12, 17",8
1207586,53.2465,-0.4585062,8,5,"2, 5, 5, 5, 5, 6, 8, 12",8
1207589,52.93237,-1.196772,8,1,"5, 5, 5, 5, 5, 5, 5, 5",8
1207590,53.04649,-1.215968,5,4,"5, 5, 6, 8, 17",5
1207592,52.92135,-1.179489,7,1,"5, 5, 5, 5, 5, 5, 5",7
1207596,52.99389,-1.150187,2,1,"6, 6",1
1207597,52.61895,-1.161159,2,1,"6, 6",1
1207598,52.76235,-0.3736224,8,5,"2, 5, 5, 5, 6, 8, 17, 17",7
1207600,52.60482,-1.12531,9,4,"5, 5, 5, 6, 6, 6, 8, 17, 17",7
1207603,52.66185,-1.1123,12,5,"2, 5, 5, 5, 5, 5, 5, 6, 6, 6, 12, 17",11
1207608,52.29809,-0.604977,8,3,"5, 5, 5, 5, 5, 6, 6, 17",8
1207609,53.26892,-1.338212,7,4,"2, 5, 5, 5, 6, 6, 12",7
1207612,52.34018,-0.6613373,1,1,5,1
1207613,52.31324,-0.7462948,10,3,"5, 5, 5, 5, 5, 5, 5, 5, 6, 17",10
1207615,52.30908,-0.7032308,1,1,5,1
1207617,52.27172,-0.7571248,7,3,"5, 5, 5, 5, 5, 6, 8",7
1207618,52.02654,-1.143942,1,1,5,1
1207619,52.20706,-1.01142,1,1,5,1
1207620,52.20756,-1.00418,2,2,"5, 6",2
1207622,52.23414,-0.7943027,4,1,"5, 5, 5, 5",3
1207623,52.11728,-1.207139,1,1,5,1
1207624,52.0941,-1.129965,2,1,"5, 5",2
1207625,52.18267,-0.801479,2,1,"5, 5",2
1207626,52.2301,-0.9743783,4,1,"5, 5, 5, 5",4
1207627,52.14231,-0.8892415,3,1,"5, 5, 5",2
1207628,51.99928,-1.211089,4,1,"5, 5, 5, 5",4
1207629,52.14311,-0.9082865,1,1,5,1
1207630,52.06692,-1.085561,4,1,"5, 5, 5, 5",4
