Site ID,Facility Type,Facility Subtype,Facility ID,Automatic Start Gate,Bike Wash,Timing System,Start Gate,No of Persons Start Gate,Number of Straights,Number of Turns,Surface,Artificial Sports Lighting,Start Hill Elevation,Start Hill Width,Start Straight Length,Start Straight Width,Length of Straights,Degree of Banking at Middle of Bends,Degree of Banking at Middle of Straight,Overall Width,Total Length,Width of Turns/Bends,Radius of Turns/Bends,Finish Straight Length,Finish Straight Width,Black Trails,Length of Black Trails,Length of Blue Trails,Extreme Trails,Length of Extreme Trails,Length of Green Trails,Red Trails,Length of Red Trails,Length of All Trails,Operational Status,Operational Status Notes,Operator Name,Date Opened,Expected Opening Date,Accessibility Type (Text),Accessibility Type Group (Text),Management Type (Text),Management Type Group (Text),Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Changing Place Toilets,Disability Notes,Year Built,Year Built Estimated?,Is Refurbished?,Year Refurbished,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Timing Type,Seasonality Type,Start Month,End Month,Closed Date,Closure Reason,Last Updated Date,Meets Active Places Criteria,Easting,Northing,Latitude,Longitude,Created Date
6007800,20,20003,30009797,0,,,1,8,4,4,9,1,5.0,8.0,77.0,6.0,,,,6.0,400.0,5.0,,50.0,6.0,,,,,,,,,,3,,Decoy BMX Club,,,Sports Club / Community Association,Public Access,Sport Club,Others,1,2,2,2,2,1,2,2,1,2,0,,1998,0,1,2015,2,2,,1,1,1,12,,,2025-01-22 09:11:34,1,286359,70494,50.52315,-3.604509,2017-02-24 15:25:22
30009766,20,20005,30026123,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,3.6,0,0.0,0.0,0,0.0,3.6,3,,,,,Free Public Access,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,2001,1,0,,0,0,,1,1,1,12,,,2025-02-06 16:15:54,1,355056,173347,51.45731,-2.648258,2021-08-13 16:47:19
30009779,20,20005,30026143,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,3.5,0,0.0,3.5,3,,,,,Free Public Access,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,1980,1,0,,0,0,,1,1,1,12,,,2025-02-12 15:15:21,1,374216,289931,52.50668,-2.381295,2021-08-16 17:34:23
30009764,20,20005,30026120,,1,,,,,,,,,,,,,,,,,,,,,1,1.1,2.5,0,0.0,0.0,1,2.4,6.0,3,There are now 15 trails in total. Total length not known. The site is temporarily closed until after the 29th March 2025 - due to the National Highways Road project,,,,Pay and Play,Public Access,Commercial Management,Commercial,0,0,0,0,0,0,0,0,0,0,0,,2013,0,0,,0,0,,2,1,1,12,,,2025-01-30 11:32:50,1,391918,215783,51.84061,-2.118693,2021-08-13 15:50:52
30009774,20,20005,30026135,,0,,,,,,,,,,,,,,,,,,,,,1,5.91,0.0,0,0.0,0.0,1,9.26,15.17,3,,,,,Pay and Play,Public Access,Commercial Management,Commercial,0,0,0,0,0,0,0,0,0,0,0,,2010,0,1,2016,0,0,,2,1,1,12,,,2025-02-13 08:18:58,1,381716,109403,50.88382,-2.261269,2021-08-16 15:06:14
6001208,20,20004,70002124,0,,,0,,,,9,0,,,,,,,,1.46,71.85,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,0,1,1,0,,2017,0,0,,1,0,,1,1,1,12,,,2025-02-10 15:03:55,1,372185,120030,50.979,-2.397578,2025-02-10 15:02:11
30009785,20,20005,30026159,,0,,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,1,1.0,0.0,1,1.0,4.0,3,Not open every week - pls check website for opening hours. The trail lengths are not known - so the owner will phone us back with this information.,,,,Pay and Play,Public Access,Commercial Management,Commercial,0,0,0,0,0,0,0,0,0,0,0,,2020,0,0,,0,0,,1,2,4,10,,,2025-02-10 11:45:11,1,369285,214023,51.82399,-2.447051,2021-08-17 14:28:00
30009780,20,20005,30026144,,0,,,,,,,,,,,,,,,,,,,,,1,1.9,0.0,0,0.0,0.0,1,8.4,10.3,3,"The total distance of the 3 Black downhill runs is 1.9km. Topography: 0.41km
98 DH: 0.70km
Student Champs: 0.79km
",,,,Free Public Access,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,1991,0,0,,0,0,,1,1,1,12,,,2025-02-12 10:22:27,1,339144,303700,52.62765,-2.900493,2021-08-16 17:50:18
6001908,20,20004,70002222,0,,,0,,,,9,0,,,,,,,,3.0,43.0,,,,,,,,,,,,,,3,"Kids Track 43 meters long, with 3 berms and 8 rollers",Velosolutions,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2020,0,0,,0,0,,1,1,1,12,,,2025-02-17 14:08:40,1,412216,557988,54.91645,-1.810967,2025-02-17 14:08:40
6006019,20,20004,70002230,0,,,0,,,,9,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2012,0,0,,0,0,,1,1,1,12,,,2025-02-17 16:39:38,1,344546,366099,53.1891,-2.831369,2025-02-17 16:39:38
30005016,20,20005,30009360,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,1,1.0,1.0,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,1,1,1,1,1,0,0,0,0,,2013,1,0,,1,0,,1,1,1,12,,,2025-02-19 13:17:37,1,255128,57686,50.40114,-4.039869,2017-02-20 09:48:31
30005264,20,20005,30009767,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,1.6,0,0.0,0.0,1,1.9,3.5,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2005,1,0,,0,0,,1,1,1,12,,,2025-02-21 12:15:45,1,387244,399028,53.48783,-2.193706,2017-02-24 12:12:14
30005326,20,20005,30009842,,1,,,,,,,,,,,,,,,,,,,,,0,0.0,7.0,0,0.0,8.0,1,7.0,22.0,3,,,,,Pay and Play,Public Access,Commercial Management,Commercial,1,1,1,1,1,1,1,0,1,1,1,,2005,0,0,,1,1,2019,1,1,1,12,,,2025-03-07 10:06:54,1,635271,153990,51.23656,1.369028,2017-02-27 12:16:47
30005267,20,20005,30009770,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,9.5,0,0.0,1.0,1,18.0,28.5,3,,,,,Free Public Access,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,2005,1,0,,0,0,,1,1,1,12,,,2025-03-20 14:42:34,1,374589,455985,53.99928,-2.389132,2017-02-24 12:29:10
1207128,20,20004,70002650,0,,,0,,,,3,0,,,,,,,,3.0,40.0,,,,,,,,,,,,,,3,,Abington Recreation Ground Committee,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,1,1,0,0,1,0,0,0,,2022,1,0,,0,0,,1,1,1,12,,,2025-03-28 08:53:28,1,553155,248878,52.11702,0.2354725,2025-03-28 08:53:28
6001194,20,20004,70002708,0,,,0,,,,15,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,1,1,1,1,0,0,1,1,0,,2007,0,0,,0,0,,1,1,1,12,,,2025-03-31 10:19:00,1,473289,424391,53.71083,-0.8910944,2025-03-31 10:19:00
6001194,20,20004,70002709,0,,,0,,,,15,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,1,1,1,1,0,0,1,1,0,,2010,1,0,,0,0,,1,1,1,12,,,2025-03-31 10:19:00,1,473289,424391,53.71083,-0.8910944,2025-03-31 10:19:00
6003986,20,20004,70002896,0,,,0,,,,15,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2008,1,0,,0,0,,1,1,1,12,,,2025-04-02 13:14:04,1,314279,106944,50.85563,-3.219204,2025-04-02 13:14:04
6002169,20,20004,70002991,0,,,0,,,,17,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,1,0,0,0,0,0,0,,2012,1,0,,0,0,,1,1,1,12,,,2025-04-07 11:29:23,1,360938,143056,51.18538,-2.560277,2025-04-07 11:29:23
6011871,20,20004,70003002,0,,,0,,,,17,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,0,0,0,0,0,0,,2011,0,0,,0,0,,1,1,1,12,,,2025-04-08 09:20:49,1,374749,308422,52.67293,-2.374861,2025-04-08 09:20:49
30005327,20,20005,30009843,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,6.44,0,0.0,0.0,1,1.0,7.44,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,0,0,0,0,0,0,,2000,1,0,,0,0,,1,1,1,12,,,2025-04-15 08:28:02,1,355857,171956,51.44486,-2.636555,2017-02-27 12:26:02
6009150,20,20004,70003153,0,,,0,,,,9,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,1,1,1,1,0,0,0,0,0,,2022,1,0,,0,0,,1,1,1,12,,,2025-04-23 13:22:08,1,330861,391499,53.41577,-3.041697,2025-04-23 13:22:08
30004579,20,20004,70003154,0,,,0,,,,9,0,,,,,,,,4.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,1,0,0,0,0,0,0,,2012,1,0,,0,0,,1,1,1,12,,,2025-04-23 13:47:17,1,474663,372839,53.24735,-0.8825185,2025-04-23 13:47:17
20001818,20,20004,70003356,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2024,0,0,,0,0,,1,1,1,12,,,2025-05-13 11:49:24,1,425861,300970,52.60592,-1.61954,2025-05-13 11:49:24
30005296,20,20004,30009805,0,,,0,,,,3,0,,,,,,,,4.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2004,0,1,2021,0,0,,1,1,1,12,,,2025-05-13 12:46:54,1,366724,312375,52.70803,-2.493942,2017-02-24 16:22:23
50001805,20,20004,70003375,0,,,0,,,,3,0,,,,,,,,5.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Sport Club,Others,0,0,0,0,0,0,0,0,0,0,0,,2018,0,0,,0,0,,1,1,1,12,,,2025-05-15 09:48:26,1,594416,195790,51.62734,0.807523,2025-05-15 09:48:26
6016333,20,20004,70003432,0,,,0,,,,17,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,Hilton Hall Community Association,,,Free Public Access,Public Access,Community Organisation,Others,0,0,0,0,0,0,0,0,0,0,0,,2014,0,0,,0,0,,1,1,1,12,,,2025-09-01 09:41:19,1,392768,295747,52.55953,-2.108094,2025-05-20 09:09:59
50002599,20,20004,70003492,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2025,0,0,,0,0,,1,1,1,12,,,2025-05-23 12:24:49,1,373231,432134,53.78485,-2.407741,2025-05-23 12:24:49
50002634,20,20004,70003510,0,,,0,,,,3,0,,,,,,,,2.5,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,0,0,0,0,0,0,,2020,1,0,,0,0,,1,1,1,12,,,2025-05-27 15:59:45,1,645196,262342,52.20474,1.587134,2025-05-27 15:59:45
30005274,20,20005,30009777,,0,,,,,,,,,,,,,,,,,,,,,1,1.1,1.8,1,1.0,0.0,1,1.6,5.5,3,,,,,Pay and Play,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,2000,1,0,,0,0,,1,1,1,12,,,2025-05-30 08:06:52,1,245851,69627,50.50608,-4.175231,2017-02-24 12:58:04
6003941,20,20002,30024441,,,0,,,,,3,1,,,,,75.0,10.0,1.0,8.0,400.0,,30.0,,,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Community Organisation,Others,1,1,1,1,1,1,0,1,1,1,0,,1909,0,1,2004,1,0,,1,1,1,12,,,2025-05-29 11:35:50,1,456117,361881,53.15114,-1.162345,2021-02-11 12:52:49
1044203,20,20005,30009338,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,0,0,0,0,0,0,0,0,0,0,0,,2014,0,0,,1,0,,2,1,1,12,,,2025-06-06 09:49:27,1,415176,427370,53.74251,-1.771387,2017-02-16 16:13:50
6000411,20,20004,70003661,0,,,0,,,,17,0,,,,,,,,2.4,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,1,1,1,1,0,0,0,1,0,,2022,1,0,,0,0,,1,1,1,12,,,2025-08-27 14:49:15,1,574268,116150,50.9185,0.4779301,2025-06-10 15:10:15
6003514,20,20004,70003696,0,,,0,,,,3,0,,,,,,,,4.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Community Organisation,Others,1,1,1,1,1,1,0,1,1,1,1,,2013,0,1,2018,0,0,,1,1,1,12,,,2025-06-16 14:51:08,1,423734,498338,54.38,-1.63611,2025-06-16 14:51:08
20001857,20,20004,70003745,0,,,0,,,,15,0,,,,,,,,1.0,20.0,,,,,,,,,,,,,,3,Dimensions of track not known,,,,Sports Club / Community Association,Public Access,Community Organisation,Others,0,0,0,0,0,0,0,0,0,0,0,,2023,1,0,,1,2,,1,1,1,12,,,2025-06-20 14:27:24,1,349014,306391,52.65286,-2.755119,2025-06-20 14:26:17
50002868,20,20004,70003801,0,,,0,,,,3,0,,,,,,,,4.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2022,0,0,,0,0,,1,1,1,12,,,2025-06-26 11:01:19,1,442309,387742,53.38486,-1.365356,2025-06-26 11:01:19
1040853,20,20004,70003805,0,,,0,,,,9,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2016,0,0,,0,0,,1,1,1,12,,,2025-06-26 12:21:46,1,366093,426988,53.73819,-2.515514,2025-06-26 12:21:46
50002871,20,20004,70003807,0,,,0,,,,17,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,Woodland,Dartington Recreation Association,,,Free Public Access,Public Access,Community Organisation,Others,0,0,0,0,0,0,0,0,0,0,0,,2022,0,1,2025,0,0,,1,1,1,12,,,2025-06-26 14:32:38,1,278602,62219,50.4472,-3.711193,2025-06-26 14:32:38
6002430,20,20004,70003810,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,1,0,0,0,1,0,0,,2022,0,0,,0,0,,1,1,1,12,,,2025-06-26 15:18:41,1,393274,347256,53.02258,-2.10171,2025-06-26 15:18:41
6020229,20,20004,70003815,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Community Organisation,Others,1,0,0,1,0,0,0,0,1,1,0,,2021,0,0,,0,0,,1,1,1,12,,,2025-06-27 11:21:20,1,421627,376673,53.28661,-1.677042,2025-06-27 11:21:20
50002875,20,20004,70003816,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2016,0,1,2023,0,0,,1,1,1,12,,,2025-06-27 11:53:26,1,179283,33594,50.16119,-5.091663,2025-06-27 11:53:26
50002877,20,20004,70003818,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2022,0,0,,0,0,,1,1,1,12,,,2025-06-27 12:59:15,1,402305,395750,53.45852,-1.966739,2025-06-27 12:59:15
50002878,20,20004,70003820,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2021,0,0,,0,0,,1,1,1,12,,,2025-06-27 15:50:50,1,375351,429070,53.75742,-2.375329,2025-06-27 15:50:50
1044710,20,20004,70003821,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Community Organisation,Others,1,1,1,1,1,1,1,1,1,1,0,,2023,0,0,,0,0,,1,1,1,12,,,2025-07-14 11:33:44,1,500593,297717,52.56801,-0.5172712,2025-06-27 16:21:39
1042896,20,20004,70003825,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,MaxTrax,,,Free Public Access,Public Access,Community Organisation,Others,1,0,0,0,0,0,0,0,0,0,0,,2025,0,0,,0,0,,1,1,1,12,,,2025-06-30 11:36:24,1,389697,397228,53.4717,-2.156682,2025-06-30 11:36:24
50002894,20,20004,70003826,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2022,0,0,,0,0,,1,1,1,12,,,2025-06-30 11:55:55,1,486351,243112,52.07966,-0.7413285,2025-06-30 11:55:55
30007968,20,20004,70003828,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,YMCA,,,Free Public Access,Public Access,Other,Others,1,1,1,1,1,1,1,1,1,1,1,,2023,0,0,,0,0,,1,1,1,12,,,2025-06-30 12:34:17,1,480602,352417,53.06295,-0.7986666,2025-06-30 12:29:06
50002896,20,20004,70003829,0,,,0,,,,17,0,,,,,,,,2.5,100.0,,,,,,,,,,,,,,3,,Open Trail,,,Registered Membership use,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,1990,1,1,2024,0,0,,1,1,1,12,,,2025-06-30 12:55:15,1,380475,273244,52.35693,-2.2881,2025-06-30 12:55:15
50002897,20,20004,70003831,0,,,0,,,,3,0,,,,,,,,2.5,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2021,0,0,,0,0,,1,1,1,12,,,2025-06-30 13:41:15,1,525223,148495,51.22192,-0.2081963,2025-06-30 13:41:15
6001387,20,20004,70003832,0,,,0,,,,3,0,,,,,,,,2.5,100.0,,,,,,,,,,,,,,3,,Cheddar Parish Council,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,1,0,0,0,,2022,0,0,,0,0,,1,1,1,12,,,2025-06-30 13:51:07,1,344869,153688,51.27965,-2.791808,2025-06-30 13:51:07
50002898,20,20004,70003833,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Community Organisation,Others,0,0,0,0,0,0,0,0,1,0,0,,2022,0,0,,0,0,,1,1,1,12,,,2025-06-30 14:10:11,1,573772,108901,50.85352,0.4674489,2025-06-30 14:10:11
50002898,20,20003,70003834,1,,,1,8,4,4,3,1,6.0,8.0,45.0,6.0,,,,4.0,300.0,5.0,,35.0,6.0,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Community Organisation,Others,0,0,0,0,0,0,0,0,1,0,0,,2022,0,0,,0,0,,2,1,1,12,,,2025-06-30 14:10:11,1,573772,108901,50.85352,0.4674489,2025-06-30 14:10:11
50002899,20,20005,70003835,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,1.2,0,0.0,1.2,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2023,0,0,,0,0,,1,1,1,12,,,2025-06-30 15:05:48,1,402944,292204,52.52773,-1.958028,2025-06-30 15:05:48
50002900,20,20004,70003836,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2023,0,0,,0,0,,1,1,1,12,,,2025-06-30 15:34:25,1,428537,319683,52.77401,-1.57842,2025-06-30 15:34:25
50002901,20,20004,70003838,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,1,0,0,1,0,0,,2021,0,0,,0,0,,1,1,1,12,,,2025-07-01 08:03:41,1,441787,314423,52.72587,-1.382693,2025-07-01 08:03:41
50002901,20,20005,70003839,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,4.0,0,0.0,0.0,0,0.0,4.0,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,1,0,0,1,0,0,,2021,0,0,,0,0,,1,1,1,12,,,2025-07-01 08:03:41,1,441787,314423,52.72587,-1.382693,2025-07-01 08:03:41
1011376,20,20004,70003840,0,,,0,,,,17,0,,,,,,,,2.5,100.0,,,,,,,,,,,,,,3,,BH Live,,,Free Public Access,Public Access,Trust,Trust,0,0,0,0,0,0,0,0,1,0,0,,2012,0,0,,0,0,,1,1,1,12,,,2025-09-26 09:26:07,1,440817,115791,50.94012,-1.420435,2025-07-01 08:13:12
50002902,20,20005,70003841,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,2.0,0,0.0,1.0,1,1.0,4.0,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2023,0,0,,0,0,,1,1,1,12,,,2025-07-01 09:24:49,1,433070,266085,52.29192,-1.516545,2025-07-01 09:24:49
6001400,20,20004,70003844,0,,,0,,,,3,0,,,,,,,,2.5,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,0,0,0,0,0,0,,2024,0,0,,0,0,,1,1,1,12,,,2025-07-01 09:43:46,1,600533,142260,51.14447,0.8655788,2025-07-01 09:43:46
6012022,20,20004,70003845,0,,,0,,,,9,0,,,,,,,,2.0,75.0,,,,,,,,,,,,,,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2021,0,0,,0,0,,1,1,1,12,,,2025-07-01 09:53:38,1,224342,64719,50.45592,-4.475972,2025-07-01 09:53:38
1045639,20,20004,70003864,0,,,0,,,,16,0,,,,,,,,2.5,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,1,1,0,0,0,0,0,0,,2011,1,0,,0,0,,1,1,1,12,,,2025-07-02 11:50:49,1,502780,170503,51.42423,-0.5231193,2025-07-02 11:01:33
1206242,20,20004,70003881,0,,,0,,,,17,0,,,,,,,,3.0,22.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,1,1,1,1,0,0,1,1,0,,2024,0,0,,0,0,,1,1,1,12,,,2025-07-04 11:52:18,1,374614,108911,50.87912,-2.362202,2025-07-04 11:43:46
50002918,20,20004,70003886,0,,,0,,,,3,0,,,,,,,,2.5,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,1,0,0,,2024,0,0,,0,0,,1,1,1,12,,,2025-07-07 11:31:10,1,325630,140430,51.15827,-3.064847,2025-07-07 11:31:10
6000065,20,20004,70003936,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2025,0,0,,0,0,,1,1,1,12,,,2025-07-10 11:02:42,1,457345,196369,51.6632,-1.172274,2025-07-10 11:02:42
6021188,20,20004,70004090,0,,,0,,,,17,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,0,1,0,,2010,1,0,,0,0,,1,1,1,12,,,2025-07-23 09:17:40,1,394072,171992,51.44689,-2.086684,2025-07-23 09:17:40
6000335,20,20004,70004165,0,,,0,,,,17,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,1,0,0,0,0,0,0,,1999,1,0,,0,0,,1,1,1,12,,,2025-07-30 10:10:38,1,467882,158067,51.31768,-1.027313,2025-07-30 10:10:38
30005257,20,20005,30009760,,0,,,,,,,,,,,,,,,,,,,,,1,1.0,3.88,0,0.0,2.0,1,9.55,16.43,3,,,,,Registered Membership use,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,2000,1,0,,0,0,,1,1,1,12,,,2025-08-12 06:56:12,1,493370,234393,52.00015,-0.6413027,2017-02-24 11:30:54
30008677,20,20004,30020898,0,,,0,,,,3,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2018,0,0,,0,0,,1,1,1,12,,,2025-08-13 11:40:51,1,578757,168465,51.38708,0.5676973,2020-02-05 10:07:23
1045203,20,20005,30009868,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,6.0,0,0.0,2.7,1,7.0,15.7,3,,,,,Free Public Access,Public Access,Other,Others,0,0,0,0,0,1,0,0,0,1,0,Wheelchair access to the site is very limited,2000,1,1,2022,0,0,,1,1,1,12,,,2025-08-19 10:29:30,1,471851,118479,50.96126,-0.9782647,2017-02-27 15:09:29
6007385,20,20004,70004409,0,,,0,,,,3,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,1,0,0,0,0,0,,2025,0,0,,0,0,,1,1,1,12,,,2025-08-20 11:27:51,1,360290,437240,53.82992,-2.60481,2025-08-20 11:27:10
6012500,20,20004,70004551,0,,,0,,,,17,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,1,1,1,0,1,1,1,0,"The Village Hall is located on the site of the Playing Field, and has changing room facilities, although the Village Hall is run by a different Management Committee.  The Hall does of course also have reception areas, and is suitable for wheelchair access to the Playing Field.",2017,1,0,,0,0,,1,1,1,12,,,2025-09-05 12:36:54,1,602648,343651,52.95198,1.015137,2025-09-05 12:36:54
6020670,20,20004,70004687,0,,,0,,,,17,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,1,0,0,0,1,0,0,,2020,1,0,,0,0,,1,1,1,12,,,2025-09-18 14:17:13,1,516759,262004,52.24386,-0.2913055,2025-09-18 14:17:13
