Site ID,Facility Type,Facility Subtype,Facility ID,Oval Track Lanes,Oval Track Length,Sprint Straight Length,Straight Track Lanes,Track Lanes,Track Length,Artificial Sports Lighting,Discuss Throw Facility,Hammer Throw Facility,High Jump Facility,Indoor Throw Net for Javelin,Indoor Throws Training - Cage,Infield Surface Type,Javelin Throw Facility,Long Jump Facility,Pole Vault Facility,Shot Put Facility,Steeplechase Water Jump,Track Surface Type,Triple Jump Facility,SpectatorAccom: Capacity Estimate,SpectatorAccom: Checked,SpectatorAccom: Shared Flag,SpectatorAccom: Designated Accessible,SpectatorAccom: Designated Accessible Covered,SpectatorAccom: Designated Accessible Uncovered,SpectatorAccom: Seating,SpectatorAccom: Seating Covered,SpectatorAccom: Seating Uncovered,SpectatorAccom: Standing,SpectatorAccom: Standing Covered,SpectatorAccom: Standing Uncovered,SpectatorAccom: Total Capacity,Operational Status,Operational Status Notes,Operator Name,Date Opened,Expected Opening Date,Accessibility Type (Text),Accessibility Type Group (Text),Management Type (Text),Management Type Group (Text),Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Changing Place Toilets,Disability Notes,Year Built,Year Built Estimated?,Is Refurbished?,Year Refurbished,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Timing Type,Seasonality Type,Start Month,End Month,Closed Date,Closure Reason,Last Updated Date,Meets Active Places Criteria,Easting,Northing,Latitude,Longitude,Created Date
1204428,1,1006,30027458,,,,,7,110.0,0,1,1,1,,,,0,1,1,1,,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,"Movable floor but no hoist (in pool), can be done but very limited due to time constraints",1990,1,0,,1,0,,1,1,1,12,,,2025-02-24 09:04:36,1,516840,196657,51.65657,-0.3123091,2022-04-01 11:31:33
1039753,1,1004,30027529,7,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,0,0,0,0,0,0,0,0,0,0,,2000,1,0,,1,0,,2,1,1,12,,,2025-10-27 15:09:19,1,432933,421946,53.69295,-1.50273,2022-04-11 09:06:55
1008439,1,1008,30027970,4,200.0,60,6,,,,,,0,0,0,,,0,0,0,,18,0,0,0,0,0,,,0,,,0,,,0,3,,,,,Registered Membership use,Public Access,Commercial Management,Commercial,1,1,1,1,1,1,1,1,0,1,0,lift,2010,1,2,,0,0,,2,1,1,12,,,2024-11-13 10:15:01,1,352659,429613,53.76072,-2.719566,2022-07-13 11:30:20
30002952,1,1005,30027976,4,200.0,50,4,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,0,1,1,1,0,1,1,1,1,0,"All rooms, plus the field are accessible and we have one toilet designated for disabled use",2019,0,0,,0,0,,2,1,1,12,,,2025-12-22 15:46:11,1,367431,386750,53.37661,-2.491024,2022-07-14 08:56:39
30005357,1,1009,30027986,,,100,4,,,,,,0,0,0,,,0,0,0,,18,0,0,0,0,0,,,0,,,0,,,0,3,,,,,Private Use,Private,School/College/University (in house),Education,0,0,1,1,1,1,1,0,0,1,0,,2015,1,0,,1,0,,2,1,1,12,,,2025-12-01 16:45:38,1,465471,399305,53.48642,-1.014789,2022-07-15 14:39:26
6000991,1,1004,30028936,6,400.0,110,10,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,MOD,Others,1,1,1,1,1,1,1,1,0,1,0,,2022,0,0,,1,0,,2,1,1,12,,,2025-12-11 16:29:42,1,556945,234587,51.98758,0.2842064,2023-01-03 14:04:02
1103167,1,1006,30029167,,,,,6,100.0,0,0,0,1,,,,0,1,0,1,,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2022,0,0,,1,0,,1,1,1,12,,,2025-02-05 14:09:23,1,549575,221392,51.87106,0.1712316,2023-02-09 15:27:58
1006769,1,1006,30029193,,,,,3,77.0,0,0,0,0,,,,0,1,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2005,0,0,,1,0,,2,1,1,12,,,2025-10-29 08:31:59,1,581060,191190,51.59047,0.6123931,2023-02-15 12:06:13
30010688,1,1004,30029495,8,400.0,110,8,,,1,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2023,0,0,,1,0,,2,1,1,12,,,2025-06-23 13:33:32,1,292322,88702,50.68797,-3.525694,2023-03-29 13:41:49
30009409,1,1006,30029896,,,,,6,60.0,0,0,0,0,,,,0,1,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,0,1,1,1,0,1,1,1,0,0,,2018,0,0,,1,0,,2,1,1,12,,,2025-07-04 11:34:54,1,539643,179239,51.49486,0.01022012,2023-05-10 10:34:30
30010916,1,1004,30030430,8,400.0,110,8,,,1,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,1,,,,,Pay and Play,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2026,0,0,,1,0,,2,1,1,12,,,2025-10-29 15:18:46,1,430480,272363,52.34851,-1.553948,2023-07-18 15:18:01
1005059,1,1004,30030744,8,400.0,100,10,,,1,1,0,1,,,11,1,1,0,1,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,2023-09-04,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,1,,2023,0,0,,1,0,,2,1,1,12,,,2025-01-28 12:21:34,1,504407,487083,54.26878,-0.3983526,2023-08-31 10:46:35
1200596,1,1006,30030791,,,,,4,110.0,1,0,0,0,,,,0,1,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,0,1,1,1,1,1,0,0,1,0,,2009,0,0,,1,0,,2,1,1,12,,,2024-11-06 11:00:56,1,543347,174146,51.44817,0.06147813,2023-09-06 10:50:10
1042006,1,1006,30031394,,,,,6,100.0,1,0,0,0,,,,0,1,0,0,,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,0,1,1,0,,2011,0,0,,1,0,,2,1,1,12,,,2025-05-01 08:26:20,1,392452,224010,51.91458,-2.111137,2023-11-07 15:10:09
1003854,1,1004,30032558,8,400.0,100,8,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,Sport Club,Others,1,0,0,0,0,1,0,1,1,1,0,,2000,0,0,,0,0,,1,1,1,12,,,2025-03-05 12:40:40,1,535635,215737,51.82381,-0.03332926,2024-03-05 14:18:36
1006740,1,1004,2009376,8,400.0,115,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,1,1,0,,0,0,,1350,0,,0,0,1350,3,,Freedom Leisure,,,Pay and Play,Public Access,Trust,Trust,1,1,1,1,1,1,1,0,0,1,0,Parking: Parking bays directly outside reception,1955,0,1,2013,1,1,2013,2,1,1,12,,,2025-06-27 08:46:27,1,529669,107467,50.85219,-0.1592406,
1004060,1,1004,2009289,8,400.0,130,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,1,1,0,,1,0,,500,0,,0,0,501,3,Paula Radcliffe Athletics Track,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,1980,1,1,2009,1,0,,2,1,1,12,,,2025-10-30 08:00:35,1,452337,319386,52.76956,-1.225696,
1004060,1,1009,30018899,,,110,8,,,,,,1,1,1,,,1,1,1,,18,1,0,0,0,0,,,0,,,0,,,0,3,Seb Coe HIPAC,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,Lifts,2004,0,0,,1,0,,2,1,1,12,,,2025-10-30 08:00:35,1,452337,319386,52.76956,-1.225696,2019-07-01 09:24:14
6016587,1,1004,70000317,4,400.0,100,10,,,0,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,0,1,1,1,1,1,1,1,1,0,,2023,0,2,,0,2,,1,1,1,12,,,2025-07-14 12:20:59,1,434028,168063,51.41058,-1.512104,2024-05-08 13:25:48
6003854,1,1006,70000240,,,,,6,110.0,0,0,0,0,,,,0,0,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,0,1,1,1,0,,2021,0,0,,1,0,,2,1,1,12,,,2025-03-28 13:40:51,1,460883,454119,53.97957,-1.073148,2024-04-24 12:03:35
1044937,1,1004,4149534,6,400.0,100,6,,,1,1,1,1,,,11,1,1,0,1,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2015,0,0,,1,0,,2,1,1,12,,,2025-07-17 13:25:42,1,320866,469806,54.11802,-3.21215,
1038588,1,1006,30027324,,,,,6,50.0,0,0,0,0,,,,0,1,0,0,,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2009,0,0,,1,0,,2,1,1,12,,,2025-07-25 13:47:54,1,501263,157372,51.30647,-0.5486647,2022-03-04 09:49:36
1002966,1,1006,30029283,,,,,6,129.11,0,1,1,1,,,,0,1,1,0,,19,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,0,1,1,0,Pool hoist,2005,0,0,,1,0,,2,1,1,12,,,2025-07-16 09:35:42,1,399750,100746,50.80627,-2.004895,2023-03-01 11:33:57
6009280,1,1004,30016723,6,400.0,100,6,,,1,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,MOD,Others,1,1,1,1,1,1,1,1,1,1,0,,1975,1,0,,1,0,,2,1,1,12,,,2025-09-23 14:24:06,1,420177,457734,54.01524,-1.693579,2018-10-25 11:11:30
1011295,1,1004,2009408,6,400.0,100,6,,,0,0,0,0,,,11,0,1,0,0,0,19,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2000,0,0,,1,1,2013,2,1,1,12,,,2025-09-23 15:23:20,1,435033,276602,52.38636,-1.486669,
1059136,1,1004,4135307,8,400.0,115,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,MORE Leisure Community Trust,,,Pay and Play,Public Access,Trust,Trust,1,1,1,1,1,1,1,1,1,1,0,,2014,0,1,2023,1,0,,2,1,1,12,,,2025-02-10 08:35:35,1,486766,187746,51.58191,-0.7491316,
1011346,1,1004,2009459,8,400.0,110,8,,,0,1,1,1,,,11,1,1,1,1,1,18,1,0,1,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,1974,0,1,2009,1,0,,2,1,1,12,,,2025-12-22 12:46:31,1,467473,237436,52.03125,-1.017879,
1004193,1,1007,70001323,,,,,,,0,1,1,0,,,,1,0,0,1,,,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,,2023,0,0,,1,0,,1,1,1,12,,,2025-04-04 12:47:15,1,406531,292599,52.53124,-1.905138,2024-11-12 11:30:35
1004193,1,1004,30032434,6,400.0,100,8,,,1,0,0,1,,,18,0,1,1,0,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,Warmup track,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,,2023,0,0,,1,0,,2,1,1,12,,,2025-04-04 12:47:15,1,406531,292599,52.53124,-1.905138,2024-02-20 18:43:47
1011342,1,1009,70001568,,,60,6,,,,,,0,0,0,,,0,0,0,,18,0,0,0,0,0,,,0,,,0,,,0,3,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,IFI Accredited,1991,0,0,,1,1,2009,2,1,1,12,,,2025-03-31 14:18:51,1,432156,420018,53.67567,-1.5147,2024-12-11 14:38:08
1003849,1,1004,2009399,8,400.0,100,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,1,0,,1,0,,708,0,,0,0,709,3,,Everyone Active,,,Pay and Play,Public Access,Commercial Management,Commercial,1,1,1,1,1,1,1,1,1,1,0,,1976,0,1,2008,1,1,2008,2,1,1,12,,,2025-01-08 11:34:33,1,511221,200880,51.69566,-0.3921602,
6006162,1,1004,2009652,6,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,1,0,,0,0,,0,0,,0,0,0,3,Reopened on Active Places 28/01/2025. ,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,2022,1,1,2024,0,0,,1,1,1,12,,,2025-01-28 16:57:01,1,332721,398293,53.47706,-3.015167,
50001372,1,1004,70002058,6,400.0,100,6,,,0,0,0,0,,,11,0,1,0,0,0,19,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,1961,0,0,,1,0,,2,1,1,12,,,2025-02-05 14:10:15,1,466833,368461,53.20905,-1.000762,2025-02-05 14:10:15
1003784,1,1004,2009284,6,400.0,100,8,,,1,1,0,0,,,11,0,1,0,0,0,18,0,0,1,0,,0,0,,0,0,,0,0,0,4,Not in use/unmaintained as of 2025,,,,Registered Membership use,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,2,,1991,0,0,,1,0,,2,1,1,12,,,2025-09-17 12:39:29,1,578127,184811,51.5341,0.5668697,
30006555,1,1004,70002316,4,400.0,100,4,,,1,0,0,0,,,11,0,0,0,0,0,19,0,0,1,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,Sport Club,Others,0,0,0,0,1,0,0,0,0,0,0,Defibrillator on site,1980,1,0,,1,0,,2,1,1,12,,,2025-10-23 08:21:39,1,422611,255910,52.20098,-1.670567,2025-02-25 07:12:52
1004751,1,1004,2009323,8,400.0,110,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,1,1,,5,0,,100,0,,0,0,105,3,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,0,1,0,1,1,0,,1974,0,1,2006,1,1,2008,2,1,1,12,,,2025-03-11 15:10:47,1,444445,391893,53.42199,-1.332676,
50002076,1,1004,70002755,6,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,Sport Club,Others,1,0,0,0,1,0,0,1,1,0,0,,1954,0,1,2025,0,0,,1,1,1,12,,,2025-04-01 08:38:53,1,435213,432454,53.78724,-1.467018,2025-04-01 08:38:53
1011340,1,1004,2009453,7,400.0,110,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,1,0,,1,0,,400,0,,0,0,401,3,,,,,Registered Membership use,Public Access,Sport Club,Others,1,1,1,1,1,1,1,1,1,1,0,"Covered Stand for approx 400. With toilets and disabled toilet
Clubhouse with kitchen facilities and first aid room, de fibrillator
",1962,0,1,2011,1,1,2009,2,1,1,12,,,2025-04-17 13:29:09,1,562976,179758,51.49328,0.346296,
1037571,1,1006,30026242,,,,,5,105.0,0,0,0,0,,,,0,0,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2012,1,0,,1,0,,2,1,1,12,,,2025-09-10 13:02:51,1,531845,175245,51.46083,-0.1035345,2021-08-26 14:07:04
1011343,1,1004,2009456,6,400.0,110,6,,,1,1,1,1,,,11,1,1,1,1,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,1987-05-01,,Sports Club / Community Association,Public Access,Community Organisation,Others,1,1,1,1,1,0,1,0,0,1,0,,1987,0,1,2007,1,0,,1,1,1,12,,,2025-04-25 14:07:23,1,452198,164822,51.38006,-1.251357,
1010227,1,1006,30031412,,,,,4,60.0,1,0,0,0,,,,0,0,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,Track is suitable for 60m run,,,,Pay and Play,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2015,0,0,,1,0,,2,1,1,12,,,2025-05-08 14:52:26,1,482922,145463,51.20237,-0.8144733,2023-11-08 11:02:55
1013939,1,1004,2026257,6,400.0,100,8,,,0,0,0,1,,,11,1,1,0,1,1,18,1,0,1,0,,0,0,,50,0,,0,0,50,3,Resurfaced in 2024,Barn Elms Sports Trust,,,Pay and Play,Public Access,Trust,Trust,1,1,1,1,1,1,1,1,0,1,0,Step free access to track,1995,0,1,2024,1,1,2018,1,1,1,12,,,2025-05-09 14:58:12,1,522633,176548,51.47461,-0.2356156,
1011543,1,1004,2009654,6,400.0,110,6,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,1,0,,2,0,,300,100,,0,0,402,3,,,,,Private Use,Private,MOD,Others,1,1,1,1,1,1,1,1,1,1,0,,1950,0,1,2024,1,1,2002,2,1,1,12,,,2025-07-31 12:31:49,1,416943,497455,54.37234,-1.740698,
1011554,1,1004,2009665,8,400.0,110,8,,,1,0,0,0,,,18,0,1,0,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Registered Membership use,Public Access,Local Authority (in house),Local Authority,1,0,1,1,1,1,1,0,0,1,0,,1977,0,1,2002,0,0,,2,1,1,12,,,2025-05-19 09:20:05,1,386838,402964,53.52319,-2.19999,
6013032,1,1004,70003431,6,400.0,100,4,,,0,0,0,0,,,18,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Private Use,Private,School/College/University (in house),Education,1,0,1,1,1,1,1,1,1,1,0,,2024,1,0,,0,0,,2,1,1,12,2025-05-20,999,2025-05-20 08:53:45,1,433739,435138,53.81146,-1.489101,2025-05-20 08:49:35
1005670,1,1004,2028236,6,400.0,110,6,,,1,1,1,1,,,11,1,1,0,1,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Pay and Play,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,1,1,0,,2004,0,0,,1,0,,2,1,1,12,,,2025-05-20 15:45:31,1,419120,255036,52.19325,-1.721699,
1204060,1,1007,30026476,,,,,,,0,1,1,0,,,,0,1,1,0,,,1,0,0,0,,0,0,,0,0,,0,0,0,3,Permanent throwing cage.,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,0,1,1,0,lift,2002,0,0,,1,0,,1,1,1,12,,,2025-05-20 10:26:12,1,586956,187325,51.55383,0.6953546,2021-10-06 09:59:21
6014420,1,1007,30032424,,,,,,,0,0,0,0,,,,0,1,0,0,,,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,1,,2020,0,0,,1,0,,1,1,1,12,,,2025-05-20 09:07:13,1,380765,121589,50.99337,-2.275439,2024-02-20 12:12:19
1202005,1,1004,2208372,4,400.0,100,4,,,0,0,0,0,,,11,0,1,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,3,Reopened on Active Places 22/05/2025. operational,,,,Sports Club / Community Association,Public Access,Other,Others,1,1,1,1,1,0,1,1,0,1,2,,1965,0,1,2008,0,0,,2,1,1,12,,,2026-01-07 09:59:30,1,527873,183125,51.53257,-0.1578211,
1011285,1,1004,2009398,8,400.0,110,10,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,1,0,,0,0,,350,0,,0,0,350,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,0,1,1,1,1,1,1,0,1,0,,1987,0,1,2013,1,1,2023,2,1,1,12,,,2025-06-04 11:23:23,1,437897,388216,53.38945,-1.431641,
30005043,1,1005,30009413,4,350.0,100,4,,,1,1,1,1,,,11,1,1,1,1,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Registered Membership use,Public Access,Sport Club,Others,0,0,0,0,0,1,0,0,0,1,0,,2000,1,1,2007,1,0,,2,1,1,12,,,2025-06-04 10:52:43,1,397451,282932,52.44436,-2.038922,2017-02-20 16:34:18
1005779,1,1004,2078821,6,400.0,120,6,,,0,1,1,1,,,11,1,1,1,1,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,1,,2020,0,0,,1,0,,1,1,1,12,,,2025-06-03 13:50:12,1,503716,288356,52.4833,-0.4741288,
1011550,1,1004,70003652,6,400.0,100,6,,,1,1,1,1,,,11,1,1,1,1,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,2011-02-10,,Pay and Play,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,1,,2011,0,0,,1,0,,2,1,1,12,,,2025-06-11 08:44:42,1,506206,182716,51.53337,-0.4701936,2025-06-11 08:44:42
1044807,1,1004,30023927,4,400.0,100,6,,,0,1,0,0,,,11,1,1,0,1,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,"Athletics field: Lines all drawn in summer. Discus net, two shotput stations, 2 long jump sand pitches, hurdles, javelin lines. ",,,,Private Use,Private,School/College/University (in house),Education,2,2,1,1,1,1,1,2,2,1,0,,2014,1,0,,1,0,,2,1,1,12,,,2025-06-16 08:41:08,1,527777,162381,51.34615,-0.1666877,2021-01-07 15:08:06
30003567,1,1004,30004269,8,400.0,100,4,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,"2 sets of straight track  8 lanes (x50m) on  Grass surface.
No seating available on the field, but it is a vast space and has huge standing capacity.",,,,Private Use,Private,School/College/University (in house),Education,1,0,1,1,1,1,1,0,0,1,0,,2000,0,2,,0,0,,2,1,1,12,,,2025-07-08 11:05:42,1,507099,223608,51.90074,-0.4447617,2016-05-26 12:40:17
1204985,1,1004,70003938,6,400.0,110,6,,,0,0,0,1,,,18,0,1,1,0,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,0,1,1,1,0,0,0,0,0,0,,2025,0,0,,1,1,2025,1,1,1,12,,,2025-11-03 13:18:09,1,502143,149625,51.23668,-0.5382431,2025-07-10 11:53:46
1011337,1,1004,2009450,8,400.0,110,8,,,1,0,0,1,,,18,0,1,1,1,1,18,1,0,1,0,,0,10,,499,0,,499,1500,2508,3,,Abingdon School (Abingdon Sports and Leisure),,,Pay and Play,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,1996,1,1,2014,1,1,2015,2,1,1,12,,,2025-07-14 09:23:09,1,449506,199257,51.6899,-1.285206,
1204406,1,1004,2009562,6,400.0,100,6,,,0,0,0,0,,,11,0,1,0,0,0,19,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,1970,0,0,,1,1,2013,2,1,1,12,,,2025-07-14 16:25:05,1,428937,517085,54.54821,-1.554183,
1011337,1,1007,30026474,,,,,,,1,1,1,0,,,,1,0,0,1,,,0,0,0,0,,0,0,,0,0,,0,0,0,3,,Abingdon School (Abingdon Sports and Leisure),,,Pay and Play,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2015,0,0,,1,0,,2,1,1,12,,,2025-07-14 09:23:09,1,449506,199257,51.6899,-1.285206,2021-10-05 18:05:44
1011508,1,1004,2009619,6,400.0,110,8,,,1,1,1,1,,,11,1,1,0,1,1,18,1,1,1,0,,1,1,,0,300,,0,500,802,3,,,,,Registered Membership use,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,,2001,0,0,,1,1,2006,2,1,1,12,,,2025-08-19 16:58:28,1,560215,101385,50.78989,0.2717177,
1201499,1,1007,70004458,,,,,,,0,1,0,0,,,,0,1,0,1,,,1,0,0,0,,0,0,,0,0,,0,0,0,3,"Fixed athletics facilities; 2 long/triple jump pits, 2 shot put circles, 1 discus circle with cage.",,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,,2021,1,2,,1,2,,2,1,1,12,,,2025-08-29 13:39:53,1,503648,421675,53.68129,-0.432216,2025-08-27 08:52:59
1002844,1,1005,70004552,2,300.0,40,3,,,0,1,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,"2025- Awaiting confirmation of track details. 
300m Athletics Track.  Discus Throwing Cage, x6 Outdoor Cricket Nets",,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,2,0,1,1,1,1,1,1,2,1,0,,2023,1,0,,1,0,,2,1,1,12,,,2025-09-05 13:35:56,1,533281,193631,51.62572,-0.07592022,2025-09-05 13:34:24
6006752,1,1006,30026387,,,,,8,120.0,1,0,0,0,,,,0,1,0,0,,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,0,0,1,0,,2021,0,0,,1,0,,2,1,1,12,,,2025-09-09 15:04:24,1,357152,418842,53.66431,-2.649912,2021-09-16 09:15:50
1011363,1,1004,2009476,6,400.0,100,8,,,1,0,0,1,,,11,1,1,0,1,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,Sport Club,Others,1,1,1,1,1,1,1,1,1,1,0,,1982,0,1,2020,1,1,2014,2,1,1,12,,,2025-09-25 12:32:57,1,457561,261465,52.24838,-1.158284,
20000168,1,1008,70004798,8,400.0,100,10,,,,,,1,0,0,,,1,0,1,,18,1,0,0,0,0,,,0,,,0,,,0,3,,,,,Free Public Access,Public Access,School/College/University (in house),Education,0,0,0,0,1,0,0,0,1,0,0,,1960,1,0,,1,0,,1,1,1,12,,,2025-10-03 08:50:00,1,385055,255891,52.20106,-2.220075,2025-10-03 08:50:00
1068657,1,1004,70004799,10,400.0,100,10,,,1,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,,RGS Worcester Family of Schools (Keith Breese),,,Free Public Access,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,1,,2001,1,1,2010,1,1,2010,1,2,4,7,,,2025-10-03 08:58:02,1,385789,258978,52.22884,-2.209472,2025-10-03 08:58:02
